Player,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-,Level
Adam Mokoka,21.5,12.5,3.0,9.5,83.95,23.5,9.5,23.5,39.85,3.5,12.5,25.0,1.0,2.5,25.0,4.0,3.5,7.5,4.5,3.5,3.0,0.5,11.0,46.5,0.0,0.0,21.0,Faible
Ade Murkey,24.0,1.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,
Admiral Schofield,24.666666666666668,36.0,11.0,25.0,429.5,133.33333333333334,48.0,114.33333333333331,41.66666666666666,23.0,71.33333333333333,32.13333333333333,14.333333333333334,17.666666666666668,79.33333333333333,15.666666666666666,50.333333333333336,66.0,23.666666666666668,14.666666666666666,6.666666666666667,4.666666666666667,56.333333333333336,267.3333333333333,0.0,0.0,-88.0,Faible
Adonis Thomas,21.0,6.0,2.0,4.0,37.6,14.0,6.0,14.0,42.9,1.0,5.0,20.0,1.0,1.0,100.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,6.0,21.0,0.0,0.0,8.0,Faible
Adreian Payne,25.5,26.75,7.5,19.25,350.75,107.25,43.5,107.25,47.65,3.75,14.75,31.475,16.5,24.25,71.9,19.75,59.0,78.75,16.5,22.5,11.25,6.75,50.75,258.0,0.75,0.0,-92.25,Faible
Ahmad Caver,25.0,1.0,0.0,1.0,0.8,2.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,Faible
Al Harrington,33.5,22.0,11.5,10.5,315.15,138.0,51.0,132.0,37.35,21.0,65.0,30.35,15.0,19.5,76.05,10.5,43.0,53.5,19.0,20.5,9.0,0.5,45.0,238.5,0.0,0.0,5.5,Faible
Al Horford,32.0,63.27272727272727,39.63636363636363,23.63636363636364,1985.4545454545453,868.0909090909091,361.0,717.0,49.93636363636363,68.27272727272727,182.27272727272728,37.8,77.81818181818181,102.8181818181818,76.58181818181818,106.45454545454544,362.54545454545456,469.0,233.3636363636364,88.9090909090909,50.09090909090909,75.54545454545455,122.36363636363636,2069.090909090909,13.181818181818182,0.1818181818181818,208.54545454545453,Moyen
Al Jefferson,30.5,60.833333333333336,31.166666666666668,29.666666666666668,1605.6166666666668,902.6666666666666,398.0,801.0,50.03333333333333,1.1666666666666667,6.833333333333333,11.966666666666669,105.5,148.5,72.7,95.5,368.1666666666667,463.6666666666667,98.16666666666669,64.16666666666667,43.16666666666666,55.333333333333336,132.16666666666666,1837.6666666666667,18.33333333333333,0.0,-51.16666666666666,Moyen
Al-Farouq Aminu,26.0,62.66666666666666,31.55555555555556,31.11111111111111,1641.0222222222224,499.3333333333333,182.0,430.0,40.81111111111111,53.888888888888886,160.44444444444446,29.166666666666668,81.44444444444444,109.77777777777776,73.71111111111111,90.22222222222224,321.44444444444446,411.6666666666667,83.66666666666667,74.33333333333333,62.22222222222222,37.55555555555556,116.11111111111111,1344.0,6.0,0.0,41.22222222222222,Moyen
Alan Anderson,32.0,52.0,27.4,24.6,1102.48,390.6,135.2,336.0,39.14,55.6,164.8,33.239999999999995,64.6,79.4,78.64,21.8,93.8,115.6,58.4,42.2,31.8,4.8,97.2,684.4,0.0,0.0,-47.2,Moyen
Alan Williams,24.5,16.75,4.0,12.75,217.925,103.25,40.75,80.5,48.45,0.0,0.5,0.0,21.75,34.75,60.875,28.75,64.0,92.75,9.75,12.75,9.25,9.5,38.75,272.5,4.0,0.0,5.0,Faible
Alec Burks,26.0,56.09090909090909,23.363636363636363,32.72727272727273,1323.790909090909,625.0909090909091,207.0909090909091,494.9090909090909,41.54545454545455,68.0,176.63636363636363,37.60909090909091,142.9090909090909,177.27272727272728,80.62727272727273,30.181818181818183,173.0909090909091,203.27272727272728,120.27272727272728,70.45454545454545,40.81818181818182,12.272727272727272,108.9090909090909,1138.2727272727273,0.8181818181818182,0.0,-56.18181818181818,Moyen
Alec Peters,23.0,20.0,2.0,18.0,224.9,82.0,28.0,74.0,37.8,18.0,58.0,31.0,8.0,10.0,80.0,8.0,29.0,37.0,12.0,4.0,2.0,2.0,13.0,152.0,0.0,0.0,35.0,Faible
Aleem Ford,24.0,5.0,2.0,3.0,73.5,14.0,6.0,20.0,30.0,2.0,15.0,13.3,0.0,0.0,0.0,2.0,13.0,15.0,2.0,4.0,1.0,0.0,7.0,34.0,0.0,0.0,-35.0,Faible
Aleksej Pokusevski,20.0,46.66666666666666,16.0,30.666666666666668,1007.9666666666668,369.0,144.33333333333334,371.0,39.43333333333333,51.0,169.33333333333334,31.133333333333336,29.33333333333333,42.333333333333336,68.89999999999999,49.333333333333336,180.33333333333331,229.66666666666663,97.33333333333331,78.66666666666667,26.33333333333333,41.0,68.0,914.0,3.0,0.3333333333333333,-211.0,Moyen
Alen Smailagic,19.5,14.5,5.5,9.0,111.4,43.5,15.5,33.5,45.35,3.5,11.5,31.55,9.0,12.5,58.75,8.0,13.5,21.5,8.5,8.0,3.0,4.5,12.5,96.5,0.0,0.0,-20.0,Faible
Alex Abrines,24.0,58.0,33.333333333333336,24.666666666666668,925.9,308.0,101.66666666666669,263.0,38.16666666666666,73.0,198.33333333333331,36.13333333333333,31.666666666666668,36.0,88.96666666666665,16.333333333333332,66.33333333333333,82.66666666666667,29.33333333333333,24.0,30.666666666666668,7.333333333333333,97.0,541.3333333333334,0.0,0.0,24.0,Moyen
Alex Caruso,26.5,48.66666666666666,26.83333333333333,21.83333333333333,1034.4333333333334,293.3333333333333,102.0,237.83333333333331,42.95,38.16666666666666,104.5,36.88333333333333,51.16666666666666,68.33333333333333,74.64999999999999,26.33333333333333,101.83333333333331,128.16666666666666,132.33333333333334,57.833333333333336,58.333333333333336,18.83333333333333,96.16666666666669,819.5,0.8333333333333334,0.0,119.66666666666669,Moyen
Alex Kirk,23.0,5.0,2.0,3.0,14.0,4.0,1.0,4.0,25.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,-14.0,Faible
Alex Len,25.5,59.6,23.1,36.5,1093.0700000000002,441.4,169.8,334.7,51.470000000000006,11.0,33.6,22.99,90.8,132.9,67.44,110.2,229.9,340.1,50.1,69.1,22.8,56.1,149.3,1092.4,7.3,0.0,-145.0,Moyen
Alex Poythress,24.0,17.333333333333332,5.666666666666667,11.666666666666666,188.6,65.66666666666667,25.33333333333333,53.66666666666666,46.0,6.333333333333333,17.666666666666668,35.7,8.666666666666666,13.0,47.36666666666667,15.666666666666666,25.0,40.66666666666666,8.0,6.0,3.333333333333333,4.333333333333333,25.666666666666668,143.33333333333334,0.0,0.0,-44.0,Faible
Alex Stepheson,28.0,8.0,2.0,6.0,72.2,22.0,9.0,27.0,33.3,0.0,0.0,0.0,4.0,12.0,33.3,19.0,9.0,28.0,2.0,0.0,1.0,5.0,12.0,77.0,1.0,0.0,-2.0,Faible
Alexey Shved,25.0,60.66666666666666,22.666666666666668,38.0,1090.2666666666669,449.6666666666667,148.33333333333334,402.3333333333333,36.333333333333336,54.0,176.33333333333334,30.899999999999995,99.0,130.0,76.10000000000001,28.33333333333333,90.0,118.33333333333331,153.33333333333334,81.0,36.66666666666666,16.333333333333332,67.0,899.6666666666666,1.3333333333333333,0.0,-81.66666666666667,Moyen
Alexis Ajinca,27.5,55.5,24.5,31.0,838.025,332.5,139.0,267.75,51.8,0.0,1.5,0.0,54.5,67.0,80.45,79.75,179.75,259.5,32.5,54.25,20.75,38.75,137.25,816.75,3.25,0.0,-59.5,Moyen
Alfonzo McKinnie,27.0,36.4,21.4,15.0,422.92,144.2,57.4,123.0,47.12,16.8,51.6,32.94,12.6,21.6,54.92,30.8,60.0,90.8,11.4,14.2,10.2,5.4,53.2,303.0,0.4,0.0,-28.8,Faible
Alize Johnson,25.0,15.2,8.8,6.4,113.5,37.8,15.2,31.6,43.760000000000005,1.0,4.4,20.84,6.4,9.0,65.66,15.4,30.2,45.6,6.4,6.4,3.0,2.0,11.2,110.8,0.6,0.0,-5.0,Faible
Allen Crabbe,25.0,54.42857142857143,25.571428571428573,28.857142857142858,1303.6,493.2857142857143,175.14285714285714,412.57142857142856,40.471428571428575,88.14285714285714,228.0,38.25714285714285,54.85714285714285,66.0,78.74285714285715,15.571428571428571,137.71428571428572,153.28571428571428,62.0,40.71428571428572,31.857142857142858,14.857142857142858,109.14285714285714,869.7142857142857,0.1428571428571428,0.0,-56.142857142857146,Moyen
Allonzo Trier,23.5,44.0,7.5,36.5,874.65,425.0,141.5,312.0,46.45,35.5,92.5,37.6,106.5,133.0,79.69999999999999,18.5,94.5,113.0,73.5,69.0,15.5,9.0,73.0,675.5,1.0,0.0,-138.0,Moyen
Alondes Williams,24.0,1.0,1.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0,0.0,-5.0,
Alonzo Gee,28.0,57.4,21.0,36.4,1188.62,335.4,125.0,287.0,40.5,23.6,75.0,25.94,61.8,83.6,68.47999999999999,42.2,122.4,164.6,56.6,53.6,49.8,13.0,107.2,752.6,0.4,0.0,-178.2,Moyen
Alperen Sengun,19.5,73.5,18.0,55.5,1830.0,900.5,345.5,662.0,51.35,24.0,87.0,29.05,185.5,260.0,71.3,190.0,345.5,535.5,238.0,169.0,64.5,69.0,236.0,2131.5,18.5,1.0,-296.0,Moyen
Amar'e Stoudemire,31.5,51.25,22.75,28.5,1038.7,541.25,215.75,384.0,56.425,0.0,1.0,0.0,109.75,146.5,75.325,86.75,167.25,254.0,29.75,66.5,20.0,34.25,125.25,987.0,2.75,0.0,-44.25,Moyen
Amida Brimah,27.0,5.0,2.0,3.0,29.3,13.0,5.0,8.0,62.5,0.0,0.0,0.0,3.0,3.0,100.0,2.0,6.0,8.0,1.0,4.0,0.0,5.0,4.0,35.0,0.0,0.0,22.0,Faible
Amile Jefferson,26.5,15.0,7.0,8.0,71.3,21.0,7.5,15.0,49.1,0.0,0.0,0.0,6.0,11.0,61.6,8.0,14.0,22.0,3.5,2.0,2.0,3.0,7.5,66.0,0.0,0.0,15.5,Faible
Amir Coffey,24.5,45.25,25.5,19.75,686.575,247.25,83.75,192.0,42.55,34.0,92.25,34.5,45.75,57.25,72.425,14.25,63.25,77.5,53.25,22.25,15.0,5.5,46.75,459.25,0.25,0.0,-48.0,Moyen
Amir Johnson,29.0,73.85714285714286,42.285714285714285,31.571428571428573,1660.7285714285715,563.7142857142857,237.0,421.4285714285714,55.6,14.714285714285714,43.71428571428572,33.65714285714286,75.0,115.14285714285714,65.47142857142858,146.28571428571428,270.85714285714283,417.1428571428572,115.71428571428572,88.71428571428571,49.285714285714285,65.57142857142857,216.14285714285717,1493.7142857142858,6.142857142857143,0.0,106.57142857142856,Moyen
Anderson Varejao,33.0,31.33333333333333,16.666666666666668,14.666666666666666,660.0166666666667,220.5,89.66666666666667,183.66666666666663,42.7,0.0,2.6666666666666665,0.0,41.16666666666666,58.66666666666666,68.2,73.0,151.66666666666666,224.66666666666663,51.16666666666666,30.33333333333333,24.0,14.0,63.16666666666666,650.6666666666666,5.666666666666667,0.0,-8.0,Moyen
Andray Blatche,26.5,77.5,44.5,33.0,1586.65,832.0,333.5,675.0,49.400000000000006,9.0,38.0,20.7,156.0,218.5,71.35,140.5,263.0,403.5,98.5,116.5,80.5,46.0,164.5,1727.0,6.5,0.0,-2.0,Moyen
Andre Dawkins,23.0,4.0,2.0,2.0,21.7,3.0,1.0,6.0,16.7,1.0,6.0,16.7,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,0.0,0.0,-4.0,Faible
Andre Drummond,24.0,71.36363636363636,32.18181818181818,39.18181818181818,2010.5454545454545,939.7272727272727,396.0,730.8181818181819,55.09090909090909,1.3636363636363635,10.636363636363637,12.672727272727274,146.36363636363637,308.0,48.627272727272725,308.27272727272725,597.4545454545455,905.7272727272727,94.1818181818182,135.0909090909091,92.8181818181818,98.36363636363636,215.0,2606.2727272727275,41.90909090909091,0.0,-54.27272727272727,Moyen
Andre Iguodala,34.0,56.0,40.72727272727273,15.272727272727272,1480.8363636363638,413.27272727272725,157.0,337.27272727272725,45.70909090909091,47.09090909090909,143.45454545454547,30.154545454545453,52.18181818181818,84.63636363636364,62.1,41.72727272727273,181.3636363636364,223.0909090909091,196.0,70.9090909090909,62.63636363636363,29.363636363636363,81.18181818181819,1179.909090909091,1.181818181818182,0.0909090909090909,273.09090909090907,Moyen
Andre Ingram,32.5,3.0,1.0,2.0,39.35,12.0,4.0,11.5,23.55,2.5,6.0,27.8,1.5,1.5,50.0,1.0,3.0,4.0,3.5,2.0,2.0,1.5,1.5,30.5,0.0,0.0,12.5,Faible
Andre Miller,38.5,65.0,38.25,26.75,1211.9250000000002,392.0,153.25,314.75,49.875,9.25,31.75,31.15,76.25,95.0,78.05,34.25,108.75,143.0,263.0,93.5,38.75,6.5,95.75,1000.75,1.25,0.0,40.75,Moyen
Andre Roberson,25.285714285714285,43.85714285714285,28.0,15.857142857142858,971.5428571428572,197.42857142857144,81.85714285714286,173.0,40.84285714285714,16.0,63.285714285714285,21.685714285714287,17.714285714285715,37.85714285714285,50.41428571428571,51.71428571428572,124.0,175.71428571428572,37.85714285714285,26.428571428571427,38.285714285714285,28.428571428571427,94.0,638.7142857142857,0.4285714285714285,0.0,100.42857142857144,Faible
Andrea Bargnani,28.5,38.0,10.25,27.75,919.65,433.75,170.75,392.0,43.75,21.5,72.0,28.525,70.75,85.75,82.65,38.75,104.75,143.5,36.75,45.0,10.25,27.75,69.5,730.0,1.5,0.0,-174.25,Moyen
Andrei Kirilenko,33.0,38.66666666666666,19.666666666666668,19.0,975.8666666666668,340.0,122.0,241.66666666666663,34.0,12.0,41.66666666666666,16.400000000000002,84.0,124.33333333333331,67.16666666666667,53.0,119.0,172.0,83.33333333333333,58.0,45.66666666666666,27.0,49.333333333333336,831.3333333333334,2.6666666666666665,0.0,-35.333333333333336,Moyen
Andrew Bogut,31.0,42.57142857142857,28.857142857142858,13.714285714285714,931.842857142857,232.7142857142857,109.42857142857144,190.7142857142857,55.957142857142856,0.2857142857142857,0.4285714285714285,28.571428571428573,13.571428571428571,30.0,58.871428571428574,86.57142857142857,242.28571428571428,328.85714285714283,85.14285714285714,55.85714285714285,22.714285714285715,64.14285714285714,121.71428571428572,959.8571428571428,3.571428571428572,0.0,175.42857142857142,Moyen
Andrew Bynum,26.0,26.0,11.0,15.0,515.5,225.0,94.0,225.0,41.8,0.0,0.0,0.0,37.0,49.0,75.5,53.0,92.0,145.0,29.0,34.0,6.0,29.0,31.0,514.0,2.0,0.0,-135.0,Moyen
Andrew Goudelock,25.5,4.5,3.0,1.5,27.950000000000003,11.0,4.5,11.0,22.5,0.5,4.5,5.55,1.5,2.0,37.5,1.0,0.5,1.5,2.0,3.5,3.0,1.0,2.0,24.0,0.0,0.0,-1.0,Faible
Andrew Harrison,23.0,48.333333333333336,20.33333333333333,28.0,995.3333333333334,337.3333333333333,104.66666666666669,280.6666666666667,34.96666666666667,31.666666666666668,107.66666666666669,26.9,96.33333333333331,123.66666666666669,82.89999999999999,17.333333333333332,78.33333333333333,95.66666666666669,133.0,59.333333333333336,31.666666666666668,16.333333333333332,122.0,736.3333333333334,0.0,0.0,-83.0,Moyen
Andrew Nembhard,23.0,75.0,32.0,43.0,2073.5,709.0,284.0,644.0,44.1,92.0,263.0,35.0,49.0,62.0,79.0,35.0,164.0,199.0,341.0,126.0,70.0,13.0,179.0,1582.0,5.0,0.0,-263.0,Moyen
Andrew Nicholson,25.0,57.0,18.6,38.4,815.96,340.0,141.6,303.4,45.02,17.4,54.2,23.54,39.4,51.0,73.02000000000001,37.6,133.8,171.4,25.2,42.4,14.8,19.0,91.6,642.6,1.0,0.0,-97.6,Moyen
Andrew White III,25.0,15.0,1.0,14.0,209.1,69.0,25.0,73.0,34.2,18.0,49.0,36.7,1.0,4.0,25.0,4.0,30.0,34.0,6.0,8.0,3.0,1.0,12.0,123.0,0.0,0.0,-76.0,Faible
Andrew Wiggins,24.0,70.55555555555556,30.33333333333333,40.22222222222222,2458.4666666666667,1350.2222222222222,503.77777777777777,1121.5555555555557,45.12222222222223,102.88888888888889,290.77777777777777,34.855555555555554,239.77777777777777,332.8888888888889,69.9,88.88888888888889,226.11111111111111,315.0,164.22222222222223,137.66666666666666,71.11111111111111,47.44444444444444,156.11111111111111,2192.6666666666665,2.111111111111111,0.1111111111111111,-34.666666666666664,Moyen
Andris Biedrins,27.5,29.5,14.0,15.5,269.9,13.5,5.5,11.0,73.8,0.0,0.0,0.0,2.5,9.5,23.75,18.0,67.0,85.0,7.0,8.0,7.5,21.0,53.5,203.5,0.0,0.0,-36.5,Faible
Anfernee Simons,22.0,54.6,27.6,27.0,1309.1,690.0,246.0,568.4,43.04,119.2,308.2,37.7,78.8,92.0,79.56,17.2,106.2,123.4,134.6,71.6,23.4,7.6,98.4,1061.6,0.6,0.0,-83.6,Moyen
Angel Delgado,24.0,2.0,0.0,2.0,14.8,3.0,1.0,5.0,20.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,3.0,Faible
Antawn Jamison,37.5,49.0,28.0,21.0,941.6,398.0,148.0,333.5,38.95,46.0,137.0,27.8,56.0,80.5,70.55,59.0,149.5,208.5,28.5,30.0,19.5,12.5,76.5,757.0,2.5,0.0,35.5,Moyen
Ante Zizic,22.0,37.66666666666666,12.666666666666666,25.0,505.6,224.66666666666663,91.0,156.66666666666666,61.76666666666666,0.0,0.0,0.0,42.66666666666666,60.0,72.2,50.0,98.66666666666669,148.66666666666666,21.33333333333333,27.33333333333333,7.333333333333333,13.333333333333334,56.66666666666666,470.0,1.6666666666666667,0.0,-35.0,Moyen
Anthony Bennett,22.5,37.75,11.75,26.0,476.175,164.5,62.75,160.25,37.15,9.0,34.5,25.85,30.0,44.75,72.525,33.0,85.0,118.0,19.25,24.75,14.5,6.75,51.5,374.25,1.0,0.0,-118.75,Faible
Anthony Brown,24.0,13.666666666666666,2.333333333333333,11.333333333333334,253.80000000000004,53.66666666666666,19.33333333333333,59.0,55.66666666666666,9.333333333333334,32.666666666666664,51.5,5.666666666666667,6.666666666666667,28.33333333333333,5.666666666666667,28.666666666666668,34.333333333333336,9.333333333333334,7.0,6.333333333333333,2.0,16.333333333333332,127.33333333333331,0.0,0.0,-9.333333333333334,Faible
Anthony Davis,25.0,60.0,30.272727272727277,29.727272727272727,2064.4727272727278,1440.090909090909,537.9090909090909,1036.0,51.89090909090908,28.272727272727277,94.36363636363636,23.92727272727273,336.0,423.7272727272728,78.27272727272727,155.72727272727272,468.27272727272725,624.0,142.0,118.27272727272728,80.27272727272727,138.8181818181818,142.27272727272728,2940.7272727272725,33.63636363636363,0.0909090909090909,67.9090909090909,Moyen
Anthony Edwards,20.0,74.33333333333333,34.0,40.333333333333336,2540.5666666666666,1623.6666666666667,587.0,1332.3333333333333,43.9,199.66666666666663,566.6666666666666,35.166666666666664,250.0,324.6666666666667,77.26666666666667,56.0,323.0,379.0,278.6666666666667,203.0,104.0,46.66666666666666,159.66666666666666,2745.6666666666665,5.333333333333333,0.0,19.0,Moyen
Anthony Gill,29.0,43.0,15.666666666666666,27.33333333333333,435.3333333333333,151.66666666666666,54.333333333333336,100.33333333333331,53.56666666666666,8.333333333333334,26.33333333333333,32.266666666666666,34.666666666666664,45.0,78.39999999999999,28.666666666666668,49.66666666666666,78.33333333333333,24.0,13.666666666666666,7.333333333333333,9.0,51.66666666666666,317.3333333333333,0.0,0.0,10.333333333333334,Faible
Anthony Lamb,24.0,29.33333333333333,13.0,16.333333333333332,539.3000000000001,182.66666666666663,64.66666666666667,144.66666666666666,28.7,32.0,90.66666666666669,23.03333333333333,21.33333333333333,27.0,54.13333333333333,27.666666666666668,67.66666666666667,95.33333333333331,40.333333333333336,24.33333333333333,11.333333333333334,8.333333333333334,56.0,392.3333333333333,0.0,0.0,-17.333333333333332,Faible
Anthony Morrow,29.0,61.6,34.0,27.6,1050.98,448.2,164.2,373.0,43.17999999999999,73.0,180.0,39.04,46.8,54.8,85.76,20.4,71.2,91.6,36.2,24.0,30.2,6.2,77.6,697.8,0.4,0.0,69.2,Moyen
Anthony Randolph,23.5,41.0,22.0,19.0,427.95,174.5,62.0,145.0,43.85,9.0,34.5,14.75,41.5,57.0,72.15,24.5,84.0,108.5,22.0,38.0,22.5,20.0,52.5,427.0,0.5,0.0,-55.0,Faible
Anthony Tolliver,32.0,61.0,28.22222222222222,32.77777777777778,1146.5222222222224,357.55555555555554,115.77777777777776,281.0,38.62222222222223,81.55555555555556,212.33333333333331,36.72222222222222,44.44444444444444,57.55555555555556,77.21111111111111,34.111111111111114,144.44444444444446,178.55555555555554,49.11111111111112,36.11111111111112,21.0,14.88888888888889,88.44444444444444,717.1111111111111,0.4444444444444444,0.0,-10.0,Moyen
Antonio Blakeney,21.5,38.0,8.5,29.5,571.45,284.5,109.5,269.5,39.5,25.5,71.5,34.2,40.0,57.5,71.35,5.5,64.0,69.5,31.0,23.0,9.5,5.0,30.0,435.0,0.0,0.0,-77.0,Moyen
Antonius Cleveland,25.0,14.0,6.5,7.5,84.1,17.0,6.0,17.5,33.35,1.5,3.5,37.5,3.5,5.5,63.35,2.5,8.0,10.5,1.5,4.5,4.0,4.0,15.5,51.5,0.0,0.0,-28.5,Faible
Anzejs Pasecniks,24.5,14.0,5.0,9.0,221.6,78.0,30.5,58.5,26.3,0.0,2.0,0.0,17.0,29.0,29.3,21.5,32.5,54.0,9.5,14.5,4.5,6.0,38.5,174.0,0.0,0.0,-8.5,Faible
Archie Goodwin,20.5,41.25,17.5,23.75,598.9,260.0,91.75,214.0,45.25,11.25,47.75,24.925,65.25,93.25,71.7,21.5,61.25,82.75,51.5,51.5,17.25,9.5,48.0,465.25,0.25,0.0,-124.0,Moyen
Arinze Onuaku,27.33333333333333,6.333333333333333,1.6666666666666667,4.666666666666667,42.23333333333333,11.333333333333334,5.0,7.666666666666667,51.9,0.0,0.0,0.0,1.3333333333333333,3.333333333333333,29.166666666666668,3.6666666666666665,8.0,11.666666666666666,3.0,1.6666666666666667,0.3333333333333333,1.3333333333333333,4.0,33.0,0.0,0.0,-13.0,Faible
Armoni Brooks,23.5,37.0,11.5,25.5,682.0999999999999,255.5,88.0,240.5,37.25,67.0,203.0,33.95,12.5,16.5,72.0,15.0,70.5,85.5,46.0,24.5,20.0,8.0,54.0,487.0,0.0,0.0,-107.5,Moyen
Arnett Moultrie,22.5,29.5,10.0,19.5,364.4,105.0,47.0,86.0,50.150000000000006,0.0,0.0,0.0,11.0,16.5,72.15,43.5,46.5,90.0,6.0,13.0,12.5,7.0,32.5,267.5,0.5,0.0,-71.0,Faible
Arnoldas Kulboka,24.0,2.0,2.0,0.0,5.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-12.0,
Aron Baynes,30.0,58.0,33.666666666666664,24.33333333333333,929.9888888888888,346.1111111111111,138.11111111111111,282.55555555555554,48.7,12.333333333333334,40.0,15.0,57.55555555555556,72.44444444444444,78.02222222222223,89.44444444444444,176.77777777777777,266.22222222222223,46.77777777777778,49.44444444444444,13.11111111111111,28.22222222222222,129.33333333333334,810.3333333333334,2.2222222222222223,0.0,47.77777777777778,Moyen
Arron Afflalo,29.5,66.66666666666667,23.33333333333333,43.333333333333336,1998.8,837.5,306.6666666666667,696.8333333333334,43.43333333333334,83.0,222.0,37.66666666666666,141.16666666666666,167.83333333333334,84.88333333333334,20.666666666666668,180.16666666666663,200.83333333333331,139.16666666666666,90.83333333333331,27.666666666666668,7.666666666666667,123.66666666666669,1302.3333333333333,0.3333333333333333,0.0,-200.33333333333331,Moyen
Ashton Hagans,21.0,2.0,0.0,2.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-3.0,
Austin Daye,26.0,37.0,22.33333333333333,14.666666666666666,389.26666666666665,147.33333333333334,54.66666666666666,139.0,38.03333333333333,25.666666666666668,68.66666666666667,36.0,12.333333333333334,16.666666666666668,73.26666666666667,10.333333333333334,64.66666666666667,75.0,22.33333333333333,19.0,10.0,10.333333333333334,46.333333333333336,313.0,0.6666666666666666,0.0,-6.333333333333333,Faible
Austin Reaves,24.5,62.5,31.5,31.0,1630.45,638.5,202.5,404.0,49.4,69.5,191.5,35.75,164.0,191.5,85.15,39.0,154.0,193.0,162.5,69.5,31.0,19.5,97.5,1196.0,1.0,0.5,134.0,Moyen
Austin Rivers,25.0,64.27272727272727,34.81818181818182,29.454545454545453,1532.3727272727272,545.0909090909091,201.27272727272728,480.8181818181818,41.75454545454546,71.72727272727273,205.45454545454547,34.60909090909091,70.81818181818181,108.45454545454544,66.41818181818182,20.181818181818183,110.9090909090909,131.0909090909091,137.54545454545453,66.54545454545455,44.90909090909091,10.181818181818182,134.45454545454547,1007.5454545454544,0.0909090909090909,0.0,-38.81818181818182,Moyen
Avery Bradley,26.5,56.5,28.4,28.1,1662.06,674.3,269.1,624.7,42.41,83.7,229.4,36.16,52.4,66.6,80.1,35.9,137.2,173.1,100.6,77.7,60.3,11.6,129.8,1171.0,1.2,0.0,-30.4,Moyen
Axel Toupane,25.0,11.0,4.333333333333333,6.666666666666667,138.03333333333333,33.666666666666664,11.333333333333334,30.0,42.56666666666667,5.0,15.333333333333334,35.833333333333336,6.0,8.0,49.3,2.6666666666666665,10.0,12.666666666666666,6.333333333333333,2.0,3.333333333333333,3.333333333333333,17.333333333333332,76.33333333333333,0.0,0.0,-10.333333333333334,Faible
Ayo Dosunmu,22.5,78.5,41.0,37.5,2103.6,683.0,279.5,552.5,50.65,64.5,187.5,34.4,59.5,80.0,74.2,36.0,181.0,217.0,231.0,103.5,61.0,27.5,182.0,1452.0,2.0,0.0,-138.0,Moyen
BJ Johnson,24.33333333333333,7.0,3.0,4.0,65.53333333333333,26.33333333333333,9.666666666666666,25.0,40.7,3.333333333333333,8.666666666666666,38.73333333333333,3.6666666666666665,4.0,63.333333333333336,3.6666666666666665,9.0,12.666666666666666,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,3.6666666666666665,46.66666666666666,0.0,0.0,-12.333333333333334,Faible
Bam Adebayo,22.5,69.66666666666667,37.833333333333336,31.83333333333333,2043.95,1024.3333333333333,393.0,709.8333333333334,55.2,1.3333333333333333,10.333333333333334,11.266666666666666,237.0,313.8333333333333,75.08333333333333,153.66666666666666,436.0,589.6666666666666,238.16666666666663,149.16666666666666,71.33333333333333,61.66666666666666,174.5,2339.1666666666665,24.83333333333333,0.8333333333333334,112.5,Moyen
Ben Bentil,22.0,3.0,2.0,1.0,9.9,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-12.0,
Ben Gordon,31.0,50.0,14.666666666666666,35.333333333333336,876.4,429.3333333333333,158.66666666666666,387.6666666666667,39.6,52.0,139.33333333333334,34.13333333333333,60.0,71.66666666666667,82.96666666666665,9.0,64.33333333333333,73.33333333333333,70.66666666666667,70.66666666666667,19.666666666666668,6.333333333333333,70.66666666666667,631.0,0.0,0.0,-182.66666666666663,Moyen
