Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
MIA,MIA @ CHI,01/25/2015,W,240,96,38,84,45.2,1,13,7.7,19,23,82.6,13,41,54,19,6,13,11,15,12
DET,DET @ TOR,01/25/2015,L,240,110,41,90,45.6,12,34,35.3,16,23,69.6,14,30,44,24,5,2,14,21,-4
DAL,DAL @ NOP,01/25/2015,L,240,106,39,81,48.1,9,24,37.5,19,25,76.0,13,25,38,20,5,6,9,19,-3
POR,POR vs. WAS,01/24/2015,W,240,103,35,87,40.2,13,31,41.9,20,20,100.0,8,36,44,22,8,1,12,14,7
WAS,WAS @ POR,01/24/2015,L,240,96,40,82,48.8,5,15,33.3,11,14,78.6,2,39,41,24,8,3,13,19,-7
UTA,UTA vs. BKN,01/24/2015,W,240,108,42,79,53.2,13,29,44.8,11,14,78.6,6,37,43,23,9,5,17,13,35
BKN,BKN @ UTA,01/24/2015,L,240,73,29,75,38.7,5,15,33.3,10,16,62.5,8,21,29,17,10,9,18,17,-35
MIL,MIL vs. DET,01/24/2015,W,240,101,41,81,50.6,11,17,64.7,8,10,80.0,9,36,45,33,6,6,21,21,15
DET,DET @ MIL,01/24/2015,L,240,86,31,86,36.0,6,25,24.0,18,25,72.0,16,30,46,14,11,2,20,14,-15
MEM,MEM vs. PHI,01/24/2015,W,240,101,37,79,46.8,6,14,42.9,21,25,84.0,9,38,47,24,10,7,18,20,18
NYK,NYK @ CHA,01/24/2015,L,240,71,28,79,35.4,6,15,40.0,9,18,50.0,14,40,54,20,4,6,18,28,-5
CHA,CHA vs. NYK,01/24/2015,W,240,76,25,76,32.9,2,7,28.6,24,37,64.9,10,31,41,9,7,13,9,19,5
PHI,PHI @ MEM,01/24/2015,L,240,83,31,81,38.3,9,24,37.5,12,22,54.5,15,33,48,18,7,2,24,19,-18
ATL,ATL vs. OKC,01/23/2015,W,240,103,40,83,48.2,10,25,40.0,13,13,100.0,10,37,47,27,6,5,19,13,10
DAL,DAL vs. CHI,01/23/2015,L,240,98,37,82,45.1,6,18,33.3,18,18,100.0,9,21,30,16,12,8,12,16,-4
DEN,DEN vs. BOS,01/23/2015,L,240,99,37,89,41.6,6,21,28.6,19,26,73.1,17,31,48,20,8,2,13,19,-1
BOS,BOS @ DEN,01/23/2015,W,240,100,37,75,49.3,9,21,42.9,17,27,63.0,8,33,41,20,8,6,15,24,1
MIN,MIN vs. NOP,01/23/2015,L,240,84,35,84,41.7,2,9,22.2,12,17,70.6,9,29,38,27,3,4,15,18,-8
NOP,NOP @ MIN,01/23/2015,W,240,92,40,80,50.0,3,4,75.0,9,14,64.3,6,31,37,17,7,9,13,16,8
CHI,CHI @ DAL,01/23/2015,W,240,102,38,78,48.7,9,16,56.3,17,20,85.0,15,32,47,22,8,5,24,18,4
OKC,OKC @ ATL,01/23/2015,L,240,93,36,87,41.4,10,26,38.5,11,18,61.1,9,27,36,23,11,7,13,16,-10
NYK,NYK vs. ORL,01/23/2015,W,240,113,43,91,47.3,10,25,40.0,17,21,81.0,12,37,49,29,6,4,14,18,7
ORL,ORL @ NYK,01/23/2015,L,240,106,44,87,50.6,7,27,25.9,11,19,57.9,8,31,39,27,10,4,14,19,-7
PHI,PHI vs. TOR,01/23/2015,L,240,86,31,81,38.3,9,29,31.0,15,18,83.3,15,33,48,21,9,6,18,19,-5
TOR,TOR @ PHI,01/23/2015,W,240,91,33,80,41.3,6,24,25.0,19,24,79.2,13,29,42,19,11,5,16,17,5
SAC,SAC @ GSW,01/23/2015,L,240,101,34,82,41.5,4,17,23.5,29,34,85.3,11,32,43,19,12,3,22,17,-25
GSW,GSW vs. SAC,01/23/2015,W,240,126,45,94,47.9,17,40,42.5,19,22,86.4,12,34,46,32,13,8,18,22,25
LAL,LAL @ SAS,01/23/2015,L,240,85,33,83,39.8,5,13,38.5,14,20,70.0,8,32,40,18,4,4,9,21,-14
SAS,SAS vs. LAL,01/23/2015,W,240,99,36,84,42.9,7,24,29.2,20,27,74.1,12,40,52,19,5,4,11,16,14
MIA,MIA vs. IND,01/23/2015,W,240,89,36,75,48.0,4,17,23.5,13,15,86.7,4,32,36,20,8,0,18,25,2
IND,IND @ MIA,01/23/2015,L,240,87,32,78,41.0,3,15,20.0,20,23,87.0,8,29,37,14,9,3,18,22,-2
CLE,CLE vs. CHA,01/23/2015,W,240,129,46,89,51.7,15,28,53.6,22,28,78.6,11,45,56,29,7,5,11,19,39
CHA,CHA @ CLE,01/23/2015,L,240,90,36,89,40.4,2,16,12.5,16,24,66.7,12,30,42,27,6,5,12,22,-39
HOU,HOU @ PHX,01/23/2015,W,240,113,44,84,52.4,10,27,37.0,15,20,75.0,6,35,41,24,7,6,16,21,2
PHX,PHX vs. HOU,01/23/2015,L,240,111,42,91,46.2,10,30,33.3,17,24,70.8,13,31,44,21,4,6,12,23,-2
POR,POR vs. BOS,01/22/2015,L,240,89,33,89,37.1,9,28,32.1,14,19,73.7,13,32,45,16,8,6,11,13,-1
BOS,BOS @ POR,01/22/2015,W,240,90,39,87,44.8,7,19,36.8,5,7,71.4,10,37,47,23,8,5,16,19,1
LAC,LAC vs. BKN,01/22/2015,W,240,123,49,83,59.0,11,25,44.0,14,21,66.7,9,39,48,41,8,9,14,17,39
BKN,BKN @ LAC,01/22/2015,L,240,84,33,88,37.5,4,21,19.0,14,25,56.0,15,25,40,17,11,3,13,14,-39
CHI,CHI vs. SAS,01/22/2015,W,240,104,36,76,47.4,6,19,31.6,26,32,81.3,8,38,46,19,7,8,10,16,23
UTA,UTA @ MIL,01/22/2015,W,240,101,32,71,45.1,14,31,45.2,23,28,82.1,12,31,43,25,9,3,22,15,2
MIL,MIL vs. UTA,01/22/2015,L,240,99,42,92,45.7,5,13,38.5,10,12,83.3,15,25,40,26,11,5,12,25,-2
SAS,SAS @ CHI,01/22/2015,L,240,81,30,81,37.0,6,21,28.6,15,18,83.3,9,30,39,17,4,5,13,24,-23
NYK,NYK @ PHI,01/21/2015,W,240,98,37,91,40.7,7,20,35.0,17,20,85.0,18,34,52,26,6,6,12,22,7
PHI,PHI vs. NYK,01/21/2015,L,240,91,29,79,36.7,8,23,34.8,25,32,78.1,15,28,43,20,7,13,14,19,-7
SAC,SAC vs. BKN,01/21/2015,L,240,100,39,84,46.4,5,18,27.8,17,24,70.8,10,32,42,22,5,2,14,19,-3
PHX,PHX vs. POR,01/21/2015,W,240,118,47,92,51.1,9,27,33.3,15,24,62.5,11,39,50,24,11,1,13,21,5
POR,POR @ PHX,01/21/2015,L,240,113,39,87,44.8,13,32,40.6,22,28,78.6,10,34,44,21,8,4,15,18,-5
CLE,CLE vs. UTA,01/21/2015,W,240,106,42,81,51.9,5,24,20.8,17,25,68.0,15,30,45,24,15,4,14,12,14
DAL,DAL @ MIN,01/21/2015,W,240,98,39,76,51.3,11,27,40.7,9,14,64.3,6,36,42,26,6,3,11,13,23
MIN,MIN vs. DAL,01/21/2015,L,240,75,31,89,34.8,2,15,13.3,11,15,73.3,16,27,43,22,6,1,12,11,-23
UTA,UTA @ CLE,01/21/2015,L,240,92,35,84,41.7,8,22,36.4,14,18,77.8,16,26,42,24,9,1,20,22,-14
TOR,TOR @ MEM,01/21/2015,L,240,86,27,85,31.8,5,28,17.9,27,32,84.4,21,29,50,14,6,6,14,25,-6
MEM,MEM vs. TOR,01/21/2015,W,240,92,34,74,45.9,1,7,14.3,23,29,79.3,9,36,45,15,6,8,13,24,6
BKN,BKN @ SAC,01/21/2015,W,240,103,37,79,46.8,5,20,25.0,24,30,80.0,10,33,43,22,7,6,15,24,3
ATL,ATL vs. IND,01/21/2015,W,240,110,39,78,50.0,13,29,44.8,19,26,73.1,9,34,43,30,12,3,16,23,19
GSW,GSW vs. HOU,01/21/2015,W,240,126,49,98,50.0,13,29,44.8,15,18,83.3,16,30,46,26,13,9,18,23,13
LAL,LAL @ NOP,01/21/2015,L,240,80,28,77,36.4,6,20,30.0,18,21,85.7,10,31,41,16,12,4,18,21,-16
NOP,NOP vs. LAL,01/21/2015,W,240,96,38,83,45.8,3,16,18.8,17,21,81.0,10,35,45,21,8,5,15,12,16
HOU,HOU @ GSW,01/21/2015,L,240,113,37,87,42.5,13,32,40.6,26,31,83.9,17,29,46,23,9,3,20,22,-13
IND,IND @ ATL,01/21/2015,L,240,91,31,78,39.7,5,25,20.0,24,26,92.3,10,32,42,22,7,2,18,21,-19
MIA,MIA @ CHA,01/21/2015,L,240,76,29,84,34.5,5,18,27.8,13,15,86.7,10,31,41,14,7,8,7,22,-2
CHA,CHA vs. MIA,01/21/2015,W,240,78,27,80,33.8,4,19,21.1,20,30,66.7,20,36,56,19,3,8,14,16,2
OKC,OKC @ WAS,01/21/2015,W,265,105,40,102,39.2,6,29,20.7,19,23,82.6,11,46,57,21,5,5,10,21,2
WAS,WAS vs. OKC,01/21/2015,L,265,103,38,100,38.0,7,30,23.3,20,26,76.9,13,45,58,23,8,3,12,20,-2
DET,DET vs. ORL,01/21/2015,W,240,128,49,94,52.1,10,24,41.7,20,24,83.3,11,34,45,35,10,5,15,17,10
ORL,ORL @ DET,01/21/2015,L,240,118,48,97,49.5,6,15,40.0,16,16,100.0,13,29,42,29,9,5,14,21,-10
OKC,OKC @ MIA,01/20/2015,W,240,94,41,92,44.6,6,26,23.1,6,10,60.0,12,30,42,15,11,3,11,23,8
MIA,MIA vs. OKC,01/20/2015,L,240,86,32,68,47.1,8,22,36.4,14,19,73.7,4,32,36,20,4,2,21,16,-8
DEN,DEN vs. SAS,01/20/2015,L,240,99,37,79,46.8,5,14,35.7,20,29,69.0,12,30,42,26,7,0,16,23,-10
SAS,SAS @ DEN,01/20/2015,W,240,109,38,84,45.2,11,27,40.7,22,27,81.5,14,30,44,27,10,6,16,27,10
DEN,DEN @ GSW,01/19/2015,L,240,79,30,87,34.5,7,24,29.2,12,19,63.2,8,31,39,17,9,3,16,19,-43
GSW,GSW vs. DEN,01/19/2015,W,240,122,44,81,54.3,13,27,48.1,21,27,77.8,7,46,53,30,10,6,13,14,43
TOR,TOR @ MIL,01/19/2015,W,240,92,36,90,40.0,6,24,25.0,14,24,58.3,20,34,54,17,9,5,16,20,3
CHA,CHA vs. MIN,01/19/2015,W,240,105,40,89,44.9,12,22,54.5,13,19,68.4,10,37,47,27,8,3,11,20,25
CHI,CHI @ CLE,01/19/2015,L,240,94,30,80,37.5,8,16,50.0,26,32,81.3,11,29,40,12,5,9,8,16,-14
LAC,LAC vs. BOS,01/19/2015,W,240,102,39,82,47.6,9,21,42.9,15,19,78.9,10,34,44,27,6,10,11,14,9
BOS,BOS @ LAC,01/19/2015,L,240,93,33,84,39.3,12,29,41.4,15,21,71.4,12,31,43,24,6,2,14,14,-9
LAL,LAL @ PHX,01/19/2015,L,240,100,34,75,45.3,8,17,47.1,24,35,68.6,13,33,46,24,9,3,23,20,-15
WAS,WAS vs. PHI,01/19/2015,W,240,111,45,81,55.6,7,13,53.8,14,18,77.8,13,40,53,26,8,5,23,22,35
DET,DET @ ATL,01/19/2015,L,240,82,29,82,35.4,9,35,25.7,15,26,57.7,20,41,61,17,6,2,19,17,-11
ATL,ATL vs. DET,01/19/2015,W,240,93,37,84,44.0,9,30,30.0,10,14,71.4,5,37,42,31,8,1,11,19,11
PHI,PHI @ WAS,01/19/2015,L,240,76,28,85,32.9,6,24,25.0,14,23,60.9,10,20,30,19,11,4,16,17,-35
NYK,NYK vs. NOP,01/19/2015,W,240,99,38,78,48.7,10,23,43.5,13,17,76.5,9,25,34,22,2,8,4,14,7
NOP,NOP @ NYK,01/19/2015,L,240,92,35,84,41.7,8,27,29.6,14,20,70.0,20,30,50,13,1,1,11,17,-7
DAL,DAL @ MEM,01/19/2015,W,240,103,34,76,44.7,10,25,40.0,25,33,75.8,12,30,42,17,6,3,13,22,8
MEM,MEM vs. DAL,01/19/2015,L,240,95,36,85,42.4,3,22,13.6,20,22,90.9,9,33,42,17,8,4,13,23,-8
POR,POR vs. SAC,01/19/2015,W,240,98,35,88,39.8,11,36,30.6,17,26,65.4,9,26,35,21,16,3,13,21,4
SAC,SAC @ POR,01/19/2015,L,240,94,34,76,44.7,4,12,33.3,22,30,73.3,11,42,53,13,8,5,23,22,-4
MIN,MIN @ CHA,01/19/2015,L,240,80,29,80,36.3,6,19,31.6,16,20,80.0,10,32,42,16,7,6,17,20,-25
CLE,CLE vs. CHI,01/19/2015,W,240,108,41,90,45.6,8,18,44.4,18,25,72.0,20,34,54,20,5,4,12,19,14
MIL,MIL vs. TOR,01/19/2015,L,240,89,34,76,44.7,5,18,27.8,16,25,64.0,11,32,43,22,12,5,17,22,-3
PHX,PHX vs. LAL,01/19/2015,W,240,115,43,86,50.0,13,32,40.6,16,22,72.7,10,31,41,23,16,7,15,22,15
HOU,HOU vs. IND,01/19/2015,W,240,110,37,72,51.4,12,31,38.7,24,33,72.7,7,32,39,26,13,2,20,19,12
IND,IND @ HOU,01/19/2015,L,240,98,39,85,45.9,6,27,22.2,14,18,77.8,11,32,43,21,12,0,19,21,-12
OKC,OKC @ ORL,01/18/2015,W,240,127,48,83,57.8,9,25,36.0,22,32,68.8,10,44,54,28,12,5,20,24,28
UTA,UTA @ SAS,01/18/2015,L,240,69,28,84,33.3,3,10,30.0,10,16,62.5,12,36,48,23,7,13,15,17,-20
SAS,SAS vs. UTA,01/18/2015,W,240,89,31,80,38.8,8,17,47.1,19,23,82.6,11,38,49,23,8,6,10,14,20
ORL,ORL vs. OKC,01/18/2015,L,240,99,35,88,39.8,8,23,34.8,21,27,77.8,10,23,33,18,9,2,18,29,-28
TOR,TOR vs. NOP,01/18/2015,L,240,93,31,72,43.1,7,25,28.0,24,29,82.8,7,30,37,18,9,5,15,18,-2
NOP,NOP @ TOR,01/18/2015,W,240,95,39,82,47.6,5,17,29.4,12,20,60.0,11,30,41,19,8,2,18,20,2
IND,IND @ CHA,01/17/2015,L,265,71,30,84,35.7,2,21,9.5,9,13,69.2,7,49,56,18,5,10,20,23,-9
LAC,LAC @ SAC,01/17/2015,W,240,117,44,92,47.8,9,28,32.1,20,31,64.5,11,23,34,24,7,6,5,22,9
SAC,SAC vs. LAC,01/17/2015,L,240,108,41,89,46.1,5,18,27.8,21,26,80.8,22,32,54,18,3,2,18,25,-9
DEN,DEN vs. MIN,01/17/2015,L,240,105,38,92,41.3,10,31,32.3,19,22,86.4,13,26,39,21,10,4,10,20,-8
MIN,MIN @ DEN,01/17/2015,W,240,113,43,80,53.8,8,19,42.1,19,21,90.5,8,35,43,24,6,5,15,18,8
CHA,CHA vs. IND,01/17/2015,W,265,80,31,101,30.7,2,15,13.3,16,25,64.0,14,44,58,16,7,5,7,16,9
POR,POR @ MEM,01/17/2015,L,240,98,36,93,38.7,13,36,36.1,13,15,86.7,15,25,40,20,7,5,7,22,-4
ATL,ATL @ CHI,01/17/2015,W,240,107,40,84,47.6,11,26,42.3,16,21,76.2,9,31,40,31,10,7,10,19,8
GSW,GSW @ HOU,01/17/2015,W,240,131,50,91,54.9,9,22,40.9,22,33,66.7,12,37,49,32,11,11,14,21,25
HOU,HOU vs. GSW,01/17/2015,L,240,106,37,88,42.0,7,23,30.4,25,34,73.5,10,29,39,22,10,2,18,24,-25
PHI,PHI @ DET,01/17/2015,L,240,89,38,82,46.3,7,28,25.0,6,7,85.7,10,32,42,24,10,5,22,16,-18
CHI,CHI vs. ATL,01/17/2015,L,240,99,37,80,46.3,9,26,34.6,16,20,80.0,7,36,43,25,5,5,13,21,-8
DET,DET vs. PHI,01/17/2015,W,240,107,38,88,43.2,15,35,42.9,16,19,84.2,18,29,47,27,16,5,16,16,18
WAS,WAS @ BKN,01/17/2015,W,240,99,40,77,51.9,5,16,31.3,14,27,51.9,13,36,49,23,7,5,13,15,9
MEM,MEM vs. POR,01/17/2015,W,240,102,39,77,50.6,8,15,53.3,16,24,66.7,11,39,50,21,4,4,14,18,4
BKN,BKN vs. WAS,01/17/2015,L,240,90,36,82,43.9,4,17,23.5,14,18,77.8,11,29,40,17,6,0,10,20,-9
GSW,GSW @ OKC,01/16/2015,L,240,115,42,92,45.7,9,24,37.5,22,28,78.6,13,30,43,24,10,2,14,14,-12
ATL,ATL @ TOR,01/16/2015,W,240,110,42,69,60.9,12,23,52.2,14,16,87.5,4,28,32,30,7,6,17,17,21
TOR,TOR vs. ATL,01/16/2015,L,240,89,35,82,42.7,6,25,24.0,13,17,76.5,12,23,35,20,7,3,19,16,-21
LAC,LAC vs. CLE,01/16/2015,L,240,121,43,91,47.3,10,29,34.5,25,36,69.4,17,26,43,26,9,1,13,21,-5
DAL,DAL vs. DEN,01/16/2015,W,240,97,33,79,41.8,8,25,32.0,23,29,79.3,10,42,52,22,7,2,15,23,8
DEN,DEN @ DAL,01/16/2015,L,240,89,34,83,41.0,9,25,36.0,12,25,48.0,13,39,52,23,6,3,15,27,-8
OKC,OKC vs. GSW,01/16/2015,W,240,127,51,97,52.6,10,22,45.5,15,19,78.9,16,38,54,27,8,2,14,21,12
CLE,CLE @ LAC,01/16/2015,W,240,126,46,83,55.4,10,23,43.5,24,31,77.4,12,32,44,23,9,3,20,30,5
PHI,PHI vs. NOP,01/16/2015,W,240,96,36,80,45.0,7,22,31.8,17,27,63.0,9,30,39,22,12,10,10,20,15
NOP,NOP @ PHI,01/16/2015,L,240,81,29,75,38.7,4,17,23.5,19,29,65.5,15,40,55,17,5,6,20,19,-15
MEM,MEM @ ORL,01/16/2015,W,240,106,40,87,46.0,3,14,21.4,23,29,79.3,9,38,47,27,8,5,11,19,10
BKN,BKN @ WAS,01/16/2015,W,240,102,37,81,45.7,4,12,33.3,24,31,77.4,8,31,39,18,12,4,10,19,22
WAS,WAS vs. BKN,01/16/2015,L,240,80,31,73,42.5,4,17,23.5,14,16,87.5,8,29,37,23,6,5,19,26,-22
ORL,ORL vs. MEM,01/16/2015,L,240,96,36,79,45.6,9,24,37.5,15,20,75.0,5,34,39,22,5,4,15,22,-10
POR,POR @ SAS,01/16/2015,L,240,96,37,74,50.0,6,19,31.6,16,20,80.0,2,30,32,20,6,6,16,15,-14
MIA,MIA @ SAC,01/16/2015,W,240,95,35,74,47.3,8,17,47.1,17,21,81.0,6,32,38,26,9,6,10,15,12
SAC,SAC vs. MIA,01/16/2015,L,240,83,32,75,42.7,7,16,43.8,12,14,85.7,6,29,35,20,3,1,15,20,-12
UTA,UTA vs. LAL,01/16/2015,W,240,94,36,85,42.4,12,31,38.7,10,10,100.0,12,26,38,24,11,7,13,21,9
BOS,BOS vs. CHI,01/16/2015,L,240,103,42,85,49.4,5,16,31.3,14,16,87.5,11,34,45,29,5,4,14,16,-16
CHI,CHI @ BOS,01/16/2015,W,240,119,48,89,53.9,13,25,52.0,10,12,83.3,8,28,36,28,12,6,7,14,16
IND,IND vs. DET,01/16/2015,L,240,96,40,89,44.9,6,18,33.3,10,12,83.3,12,32,44,22,8,4,12,20,-2
PHX,PHX vs. MIN,01/16/2015,W,240,110,48,87,55.2,5,15,33.3,9,11,81.8,15,31,46,18,5,5,16,16,11
SAS,SAS vs. POR,01/16/2015,W,240,110,42,94,44.7,11,29,37.9,15,17,88.2,15,34,49,34,12,4,13,18,14
DET,DET @ IND,01/16/2015,W,240,98,32,85,37.6,13,31,41.9,21,24,87.5,15,34,49,17,6,5,18,17,2
MIN,MIN @ PHX,01/16/2015,L,240,99,42,91,46.2,8,22,36.4,7,12,58.3,13,23,36,26,6,3,12,14,-11
LAL,LAL @ UTA,01/16/2015,L,240,85,31,65,47.7,3,7,42.9,20,27,74.1,8,34,42,7,6,5,21,9,-9
MIL,MIL vs. NYK,01/15/2015,W,240,95,28,72,38.9,8,18,44.4,31,42,73.8,14,30,44,21,13,2,15,17,16
NYK,NYK @ MIL,01/15/2015,L,240,79,28,68,41.2,8,22,36.4,15,20,75.0,5,31,36,22,5,6,21,32,-16
CLE,CLE @ LAL,01/15/2015,W,240,109,37,78,47.4,9,30,30.0,26,36,72.2,12,26,38,14,8,3,9,15,7
OKC,OKC @ HOU,01/15/2015,L,240,101,35,81,43.2,11,29,37.9,20,28,71.4,10,33,43,25,8,9,17,19,-11
LAL,LAL vs. CLE,01/15/2015,L,240,102,39,76,51.3,8,24,33.3,16,23,69.6,8,27,35,26,4,1,12,26,-7
HOU,HOU vs. OKC,01/15/2015,W,240,112,41,86,47.7,16,36,44.4,14,19,73.7,11,30,41,25,12,3,14,19,11
HOU,HOU @ ORL,01/14/2015,L,240,113,42,83,50.6,9,26,34.6,20,23,87.0,10,28,38,26,11,6,21,19,-7
ORL,ORL vs. HOU,01/14/2015,W,240,120,44,90,48.9,9,26,34.6,23,26,88.5,10,29,39,22,14,1,17,19,7
POR,POR vs. LAC,01/14/2015,L,240,94,35,87,40.2,6,26,23.1,18,20,90.0,11,37,48,22,5,1,13,18,-6
PHI,PHI @ TOR,01/14/2015,L,240,84,31,80,38.8,3,19,15.8,19,31,61.3,11,34,45,13,10,8,12,22,-16
LAC,LAC @ POR,01/14/2015,W,240,100,37,88,42.0,8,23,34.8,18,19,94.7,7,37,44,20,9,2,7,22,6
DET,DET vs. NOP,01/14/2015,L,240,94,34,73,46.6,8,22,36.4,18,23,78.3,3,27,30,23,8,10,8,16,-11
NOP,NOP @ DET,01/14/2015,W,240,105,39,80,48.8,8,21,38.1,19,23,82.6,11,36,47,23,4,7,13,18,11
BKN,BKN vs. MEM,01/14/2015,L,240,92,36,75,48.0,10,26,38.5,10,12,83.3,6,30,36,19,5,1,19,25,-11
MIA,MIA @ GSW,01/14/2015,L,240,89,30,71,42.3,6,18,33.3,23,27,85.2,11,30,41,19,5,4,19,19,-15
WAS,WAS @ CHI,01/14/2015,W,240,105,40,78,51.3,5,15,33.3,20,25,80.0,10,33,43,29,4,4,15,24,6
CHI,CHI vs. WAS,01/14/2015,L,240,99,34,79,43.0,13,27,48.1,18,24,75.0,8,25,33,18,10,5,13,21,-6
SAS,SAS @ CHA,01/14/2015,W,240,98,37,85,43.5,8,21,38.1,16,20,80.0,6,36,42,27,7,11,14,27,5
CHA,CHA vs. SAS,01/14/2015,L,240,93,33,86,38.4,4,13,30.8,23,35,65.7,15,33,48,15,4,10,11,18,-5
MEM,MEM @ BKN,01/14/2015,W,240,103,39,83,47.0,3,17,17.6,22,29,75.9,14,27,41,18,13,3,9,19,11
DEN,DEN vs. DAL,01/14/2015,W,240,114,41,82,50.0,4,19,21.1,28,35,80.0,11,40,51,25,6,7,16,25,7
DAL,DAL @ DEN,01/14/2015,L,240,107,41,100,41.0,9,37,24.3,16,20,80.0,10,29,39,24,8,5,9,25,-7
GSW,GSW vs. MIA,01/14/2015,W,240,104,38,81,46.9,13,29,44.8,15,19,78.9,10,26,36,29,5,5,13,21,15
BOS,BOS vs. ATL,01/14/2015,L,240,91,34,83,41.0,11,33,33.3,12,14,85.7,13,27,40,22,5,2,17,23,-14
ATL,ATL @ BOS,01/14/2015,W,240,105,36,73,49.3,10,29,34.5,23,27,85.2,6,29,35,23,13,7,12,12,14
TOR,TOR vs. PHI,01/14/2015,W,240,100,38,82,46.3,10,29,34.5,14,22,63.6,10,39,49,26,7,2,17,24,16
MIA,MIA @ LAL,01/13/2015,W,240,78,33,78,42.3,2,16,12.5,10,15,66.7,9,43,52,23,7,11,19,16,3
LAL,LAL vs. MIA,01/13/2015,L,240,75,29,92,31.5,4,23,17.4,13,18,72.2,13,33,46,20,10,3,12,14,-3
WAS,WAS vs. SAS,01/13/2015,W,240,101,37,75,49.3,6,12,50.0,21,24,87.5,8,40,48,20,4,7,15,14,8
PHI,PHI vs. ATL,01/13/2015,L,240,87,31,76,40.8,9,25,36.0,16,25,64.0,12,23,35,20,8,6,19,22,-18
ATL,ATL @ PHI,01/13/2015,W,240,105,42,87,48.3,12,23,52.2,9,16,56.3,15,32,47,34,6,3,19,17,18
MIN,MIN @ IND,01/13/2015,W,240,110,41,87,47.1,10,20,50.0,18,19,94.7,7,27,34,22,11,3,17,23,9
GSW,GSW @ UTA,01/13/2015,W,240,116,46,91,50.5,13,25,52.0,11,13,84.6,6,25,31,32,10,5,10,16,11
SAC,SAC vs. DAL,01/13/2015,L,265,104,38,86,44.2,1,18,5.6,27,34,79.4,12,47,59,22,7,2,20,26,-4
DAL,DAL @ SAC,01/13/2015,W,265,108,43,100,43.0,6,24,25.0,16,23,69.6,12,32,44,23,12,4,10,25,4
CLE,CLE @ PHX,01/13/2015,L,240,100,36,82,43.9,13,35,37.1,15,20,75.0,16,26,42,16,7,1,19,21,-7
UTA,UTA vs. GSW,01/13/2015,L,240,105,39,81,48.1,7,21,33.3,20,24,83.3,11,33,44,14,7,7,17,18,-11
SAS,SAS @ WAS,01/13/2015,L,240,93,38,96,39.6,9,29,31.0,8,12,66.7,8,26,34,26,3,4,9,17,-8
PHX,PHX vs. CLE,01/13/2015,W,240,107,40,76,52.6,7,20,35.0,20,27,74.1,9,25,34,23,10,2,11,20,7
IND,IND vs. MIN,01/13/2015,L,240,101,39,80,48.8,5,18,27.8,18,30,60.0,10,31,41,22,9,5,18,19,-9
NOP,NOP @ BOS,01/12/2015,L,240,100,31,75,41.3,6,15,40.0,32,37,86.5,16,29,45,20,7,6,18,23,-8
BOS,BOS vs. NOP,01/12/2015,W,240,108,37,88,42.0,8,24,33.3,26,31,83.9,17,27,44,24,8,5,11,23,8
DET,DET @ TOR,01/12/2015,W,240,114,41,96,42.7,7,21,33.3,25,31,80.6,17,29,46,24,10,4,8,15,3
TOR,TOR vs. DET,01/12/2015,L,240,111,47,87,54.0,7,27,25.9,10,14,71.4,10,32,42,29,4,7,19,20,-3
BKN,BKN vs. HOU,01/12/2015,L,240,99,39,84,46.4,5,21,23.8,16,18,88.9,11,30,41,18,7,4,16,18,-14
HOU,HOU @ BKN,01/12/2015,W,240,113,41,86,47.7,16,40,40.0,15,20,75.0,12,30,42,22,9,2,14,18,14
ORL,ORL @ CHI,01/12/2015,W,240,121,48,81,59.3,7,18,38.9,18,29,62.1,2,32,34,28,10,3,11,25,7
CHI,CHI vs. ORL,01/12/2015,L,240,114,41,84,48.8,8,27,29.6,24,33,72.7,11,32,43,25,6,5,14,20,-7
WAS,WAS @ ATL,01/11/2015,L,240,89,36,76,47.4,5,20,25.0,12,15,80.0,8,31,39,25,5,7,20,16,-31
SAC,SAC vs. CLE,01/11/2015,W,240,103,42,86,48.8,6,17,35.3,13,17,76.5,7,38,45,20,8,4,5,11,19
CLE,CLE @ SAC,01/11/2015,L,240,84,33,78,42.3,11,32,34.4,7,12,58.3,6,35,41,18,2,6,14,18,-19
ATL,ATL vs. WAS,01/11/2015,W,240,120,42,89,47.2,16,31,51.6,20,24,83.3,13,29,42,34,14,3,9,15,31
PHX,PHX @ MEM,01/11/2015,L,290,110,42,100,42.0,8,35,22.9,18,23,78.3,9,37,46,20,14,7,21,27,-12
LAL,LAL vs. POR,01/11/2015,L,240,94,36,81,44.4,7,22,31.8,15,19,78.9,7,38,45,29,2,4,13,22,-12
LAC,LAC vs. MIA,01/11/2015,L,240,90,34,75,45.3,9,26,34.6,13,18,72.2,6,21,27,17,4,2,13,24,-14
MIA,MIA @ LAC,01/11/2015,W,240,104,39,81,48.1,6,21,28.6,20,24,83.3,15,31,46,28,8,5,13,20,14
POR,POR @ LAL,01/11/2015,W,240,106,41,86,47.7,13,31,41.9,11,17,64.7,6,37,43,28,5,0,11,18,12
MEM,MEM vs. PHX,01/11/2015,W,290,122,48,100,48.0,9,21,42.9,17,24,70.8,11,43,54,24,7,8,24,25,12
ORL,ORL @ POR,01/10/2015,L,240,92,37,92,40.2,3,21,14.3,15,20,75.0,17,32,49,22,10,0,16,22,-11
