Player,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
Austin Reaves,62.5,31.5,31.0,1630.45,638.5,202.5,404.0,49.4,69.5,191.5,35.75,164.0,191.5,85.15,39.0,154.0,193.0,162.5,69.5,31.0,19.5,97.5,1196.0,1.0,0.5,134.0
Austin Rivers,64.27272727272727,34.81818181818182,29.454545454545453,1532.3727272727272,545.0909090909091,201.27272727272728,480.8181818181818,41.75454545454546,71.72727272727273,205.45454545454547,34.60909090909091,70.81818181818181,108.45454545454545,66.41818181818182,20.181818181818183,110.9090909090909,131.0909090909091,137.54545454545453,66.54545454545455,44.90909090909091,10.181818181818182,134.45454545454547,1007.5454545454545,0.09090909090909091,0.0,-38.81818181818182
Avery Bradley,56.5,28.4,28.1,1662.06,674.3,269.1,624.7,42.41,83.7,229.4,36.160000000000004,52.4,66.6,80.1,35.9,137.2,173.1,100.6,77.7,60.3,11.6,129.8,1171.0,1.2,0.0,-30.4
Axel Toupane,11.0,4.333333333333333,6.666666666666667,138.03333333333333,33.666666666666664,11.333333333333334,30.0,42.56666666666667,5.0,15.333333333333334,35.833333333333336,6.0,8.0,49.300000000000004,2.6666666666666665,10.0,12.666666666666666,6.333333333333333,2.0,3.3333333333333335,3.3333333333333335,17.333333333333332,76.33333333333333,0.0,0.0,-10.333333333333334
Ayo Dosunmu,78.5,41.0,37.5,2103.6,683.0,279.5,552.5,50.65,64.5,187.5,34.4,59.5,80.0,74.2,36.0,181.0,217.0,231.0,103.5,61.0,27.5,182.0,1452.0,2.0,0.0,-138.0
BJ Johnson,7.0,3.0,4.0,65.53333333333333,26.333333333333332,9.666666666666666,25.0,40.699999999999996,3.3333333333333335,8.666666666666666,38.73333333333333,3.6666666666666665,4.0,63.333333333333336,3.6666666666666665,9.0,12.666666666666666,1.0,2.6666666666666665,1.6666666666666667,0.3333333333333333,3.6666666666666665,46.666666666666664,0.0,0.0,-12.333333333333334
Bam Adebayo,69.66666666666667,37.833333333333336,31.833333333333332,2043.9499999999998,1024.3333333333333,393.0,709.8333333333334,55.199999999999996,1.3333333333333333,10.333333333333334,11.266666666666666,237.0,313.8333333333333,75.08333333333333,153.66666666666666,436.0,589.6666666666666,238.16666666666666,149.16666666666666,71.33333333333333,61.666666666666664,174.5,2339.1666666666665,24.833333333333332,0.8333333333333334,112.5
Ben Bentil,3.0,2.0,1.0,9.9,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-12.0
Ben Gordon,50.0,14.666666666666666,35.333333333333336,876.4,429.3333333333333,158.66666666666666,387.6666666666667,39.6,52.0,139.33333333333334,34.13333333333333,60.0,71.66666666666667,82.96666666666665,9.0,64.33333333333333,73.33333333333333,70.66666666666667,70.66666666666667,19.666666666666668,6.333333333333333,70.66666666666667,631.0,0.0,0.0,-182.66666666666666
Ben Hansbrough,28.0,20.0,8.0,200.3,57.0,15.0,45.0,33.3,6.0,23.0,26.1,21.0,27.0,77.8,2.0,16.0,18.0,21.0,18.0,7.0,2.0,23.0,119.0,0.0,0.0,-31.0
Ben McLemore,61.77777777777778,23.333333333333332,38.44444444444444,1392.6,557.2222222222222,196.44444444444446,474.44444444444446,41.099999999999994,96.44444444444444,265.77777777777777,36.56666666666667,67.88888888888889,87.0,76.47777777777777,24.666666666666668,116.33333333333333,141.0,62.55555555555556,67.55555555555556,39.22222222222222,11.777777777777779,130.55555555555554,905.5555555555555,0.2222222222222222,0.0,-105.88888888888889
Ben Moore,2.0,1.0,1.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,-15.0
Ben Simmons,63.4,40.4,23.0,2086.2200000000003,934.6,383.4,684.6,56.220000000000006,1.0,7.2,11.72,166.8,282.2,56.660000000000004,112.6,383.4,496.0,476.6,204.4,103.6,44.6,183.2,2484.8,25.6,6.6,187.0
Bennedict Mathurin,78.0,33.0,45.0,2222.4,1302.0,413.0,951.0,43.4,100.0,310.0,32.3,376.0,454.0,82.8,87.0,231.0,318.0,116.0,152.0,48.0,13.0,162.0,1889.0,0.0,0.0,-179.0
Beno Udrih,53.8,28.2,25.6,972.3799999999999,355.0,142.4,310.8,45.339999999999996,21.0,63.4,34.760000000000005,49.2,57.8,86.85999999999999,15.6,78.8,94.4,177.0,66.6,27.4,3.2,61.6,759.0,1.0,0.0,-38.8
Bernard James,30.666666666666668,15.666666666666666,15.0,253.5666666666667,67.66666666666667,25.333333333333332,51.0,47.9,0.0,1.0,0.0,17.0,25.0,67.5,28.333333333333332,42.333333333333336,70.66666666666667,4.333333333333333,11.333333333333334,5.666666666666667,20.333333333333332,35.0,225.66666666666666,0.0,0.0,-11.333333333333334
Billy Garrett,4.0,1.0,3.0,63.4,26.0,11.0,27.0,40.7,0.0,8.0,0.0,4.0,4.0,100.0,0.0,3.0,3.0,7.0,2.0,1.0,1.0,3.0,44.0,0.0,0.0,-16.0
Bismack Biyombo,66.9090909090909,30.09090909090909,36.81818181818182,1285.2818181818182,340.90909090909093,131.8181818181818,243.8181818181818,55.154545454545456,0.0,0.2727272727272727,0.0,77.27272727272727,137.36363636363637,54.66363636363636,130.0909090909091,267.54545454545456,397.6363636363636,42.81818181818182,59.36363636363637,16.90909090909091,84.0909090909091,144.36363636363637,1126.0,5.7272727272727275,0.0,-145.0
Blake Griffin,56.09090909090909,34.09090909090909,22.0,1716.5454545454545,1027.2727272727273,378.3636363636364,780.9090909090909,46.77272727272727,48.09090909090909,145.36363636363637,31.10909090909091,222.45454545454547,304.09090909090907,72.98181818181818,90.81818181818181,309.45454545454544,400.27272727272725,230.27272727272728,123.54545454545455,46.27272727272727,24.181818181818183,144.54545454545453,1940.909090909091,14.818181818181818,0.7272727272727273,209.27272727272728
Blake Wesley,37.0,9.0,28.0,669.1,184.0,69.0,215.0,32.1,20.0,52.0,38.5,26.0,44.0,59.1,12.0,70.0,82.0,98.0,65.0,25.0,5.0,67.0,454.0,0.0,0.0,-198.0
Boban Marjanovic,39.625,21.125,18.5,351.4875,223.75,85.25,147.125,58.262499999999996,1.25,5.0,12.625,52.0,68.0,75.2125,49.375,95.25,144.625,18.5,25.625,7.375,11.75,42.375,456.875,3.0,0.0,39.625
Bobby Brown,22.5,17.5,5.0,118.95,56.0,21.0,59.0,35.55,12.5,37.5,33.75,1.5,2.0,75.0,0.0,6.5,6.5,12.5,7.0,2.5,0.0,5.5,83.0,0.0,0.0,-46.5
Bobby Portis,65.375,32.0,33.375,1456.9625,751.0,302.875,638.875,47.225,71.5,187.625,37.3125,73.75,97.75,74.675,125.5,332.875,458.375,80.25,71.0,36.5,23.375,122.875,1530.125,14.5,0.0,-21.875
Bogdan Bogdanovic,61.666666666666664,29.5,32.166666666666664,1758.45,876.1666666666666,320.6666666666667,728.5,44.25,148.0,382.3333333333333,38.93333333333333,86.83333333333333,105.5,83.18333333333334,28.166666666666668,179.83333333333334,208.0,203.83333333333334,88.83333333333333,61.333333333333336,15.166666666666666,127.33333333333333,1572.3333333333333,0.5,0.0,-13.166666666666666
Bojan Bogdanovic,73.55555555555556,36.333333333333336,37.22222222222222,2156.8444444444444,1146.2222222222222,395.8888888888889,860.3333333333334,45.900000000000006,153.11111111111111,388.55555555555554,39.25555555555556,201.33333333333334,232.88888888888889,86.06666666666666,39.888888888888886,227.55555555555554,267.44444444444446,121.88888888888889,122.66666666666667,40.888888888888886,5.555555555555555,121.11111111111111,1666.7777777777778,0.4444444444444444,0.0,0.8888888888888888
Bol Bol,30.75,13.5,17.25,458.20000000000005,194.0,78.75,147.75,50.825,11.0,37.5,33.35,25.5,34.5,65.65,19.5,97.5,117.0,21.75,34.75,9.0,25.75,30.25,436.75,1.5,0.0,-60.5
Bones Hyland,62.5,38.5,24.0,1197.7,678.5,229.0,571.0,40.099999999999994,124.0,336.5,36.85,96.5,113.5,84.94999999999999,17.0,144.5,161.5,181.5,84.0,40.0,17.5,124.5,1233.0,1.0,0.0,-43.5
Bonzie Colson,8.0,6.0,2.0,98.5,39.0,13.0,39.0,33.3,5.0,21.0,23.8,8.0,9.0,88.9,8.0,22.0,30.0,3.0,3.0,5.0,1.0,3.0,95.0,2.0,0.0,-22.0
Boris Diaw,76.8,55.8,21.0,1667.08,536.6,224.0,450.8,49.86,34.8,101.8,34.32000000000001,53.8,72.2,74.32000000000001,64.4,199.4,263.8,196.2,103.0,35.2,22.4,123.2,1217.4,0.6,0.0,214.6
Brad Wanamaker,47.75,28.5,19.25,771.15,261.5,88.75,210.75,41.825,18.25,60.75,29.9,65.75,72.5,89.85,12.25,70.0,82.25,116.0,47.25,30.75,8.25,76.5,603.75,0.0,0.0,7.5
Bradley Beal,63.18181818181818,31.09090909090909,32.09090909090909,2190.0545454545454,1399.1818181818182,511.27272727272725,1112.2727272727273,45.627272727272725,137.63636363636363,370.0,37.1,239.0,290.54545454545456,81.39999999999999,54.63636363636363,203.27272727272728,257.90909090909093,270.1818181818182,155.27272727272728,70.18181818181819,25.818181818181817,140.1818181818182,2246.7272727272725,3.6363636363636362,0.18181818181818182,29.272727272727273
Brandan Wright,44.166666666666664,22.833333333333332,21.333333333333332,785.7833333333333,336.8333333333333,145.83333333333334,231.16666666666666,63.03333333333333,0.0,1.1666666666666667,0.0,45.166666666666664,67.66666666666667,64.53333333333333,65.5,108.0,173.5,24.0,21.833333333333332,22.833333333333332,47.666666666666664,61.5,770.8333333333334,1.0,0.0,38.0
Branden Dawson,6.0,5.0,1.0,28.9,5.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,13.0,0.0,0.0,-15.0
Brandon Bass,72.6,30.2,42.4,1670.72,648.6,252.6,500.0,52.0,2.4,9.0,18.939999999999998,141.0,167.8,84.56,115.2,226.2,341.4,74.0,67.2,33.6,46.6,137.6,1342.8,2.6,0.0,-183.8
Brandon Boston Jr.,36.5,17.5,19.0,504.25,243.0,88.0,223.5,40.15,23.0,70.0,36.0,44.0,55.0,79.1,12.0,58.5,70.5,35.5,21.5,17.5,6.5,32.0,431.5,0.0,0.0,-40.5
Brandon Clarke,59.25,34.25,25.0,1262.725,633.75,267.25,442.5,60.875,12.25,42.25,25.325,87.0,123.5,70.55000000000001,104.0,227.25,331.25,83.5,44.25,41.25,51.0,109.25,1389.0,4.0,0.0,31.25
Brandon Davies,39.0,10.5,28.5,498.9,143.0,54.5,132.5,41.150000000000006,5.0,22.0,21.75,29.0,45.0,64.55000000000001,38.0,58.0,96.0,29.0,32.0,21.0,7.5,75.5,355.5,0.0,0.0,-96.5
Brandon Goodwin,33.25,16.75,16.5,402.175,157.0,57.5,147.5,36.35,19.75,62.75,32.2,22.25,30.5,75.85,8.5,44.25,52.75,62.75,26.0,13.5,1.25,32.5,332.75,0.25,0.0,-57.5
Brandon Ingram,59.0,26.285714285714285,32.714285714285715,1945.357142857143,1132.0,410.42857142857144,884.4285714285714,46.32857142857143,79.71428571428571,219.28571428571428,35.75714285714286,231.42857142857142,295.2857142857143,77.34285714285714,43.0,263.0,306.0,239.14285714285714,148.0,41.714285714285715,32.714285714285715,144.0,1933.2857142857142,4.857142857142857,0.2857142857142857,-50.142857142857146
Brandon Jennings,57.333333333333336,24.666666666666668,32.666666666666664,1611.9833333333333,708.6666666666666,244.83333333333334,639.3333333333334,37.916666666666664,90.33333333333333,261.5,33.11666666666667,128.66666666666666,164.16666666666666,81.5,31.5,121.33333333333333,152.83333333333334,335.1666666666667,118.5,62.5,6.166666666666667,93.33333333333333,1482.3333333333333,6.833333333333333,0.0,-91.83333333333333
Brandon Knight,48.125,16.25,31.875,1384.3,681.75,242.625,591.25,39.975,76.25,219.125,33.05,120.25,148.0,81.25,25.375,121.375,146.75,190.75,114.875,42.125,8.125,91.875,1180.0,1.625,0.125,-180.5
Brandon Paul,64.0,38.0,26.0,575.8,147.0,55.0,127.0,43.3,15.0,54.0,27.8,22.0,43.0,51.2,6.0,62.0,68.0,37.0,29.0,25.0,7.0,58.0,351.0,0.0,0.0,-9.0
Brandon Roy,5.0,4.0,1.0,121.9,29.0,11.0,35.0,31.4,0.0,9.0,0.0,7.0,10.0,70.0,3.0,11.0,14.0,23.0,7.0,3.0,0.0,5.0,82.0,0.0,0.0,6.0
Brandon Rush,38.4,23.8,14.6,559.8,125.0,45.6,120.0,40.1,25.6,69.4,25.02,8.2,13.0,61.739999999999995,9.2,64.0,73.2,28.0,19.0,10.4,13.4,32.4,307.2,0.0,0.0,-56.6
Brandon Sampson,14.0,3.0,11.0,214.3,71.0,28.0,60.0,46.7,11.0,29.0,37.9,4.0,6.0,66.7,3.0,13.0,16.0,10.0,12.0,8.0,3.0,19.0,126.0,0.0,0.0,-28.0
Brandon Williams,24.0,2.0,22.0,639.7,309.0,105.0,282.0,37.2,31.0,106.0,29.2,68.0,97.0,70.1,19.0,55.0,74.0,94.0,58.0,24.0,10.0,52.0,583.0,2.0,0.0,-272.0
Braxton Key,7.0,2.5,4.5,103.14999999999999,41.5,17.0,36.5,72.9,3.0,10.5,14.3,4.5,7.5,76.9,6.5,19.0,25.5,5.5,5.5,5.0,5.5,13.0,106.5,0.0,0.0,12.0
Brendan Haywood,41.5,14.5,27.0,640.55,125.5,53.5,123.0,44.900000000000006,0.0,0.5,0.0,18.5,39.5,49.65,65.5,94.0,159.5,15.5,30.0,9.0,29.5,71.0,426.0,0.5,0.0,-112.5
Brian Bowen II,6.0,3.0,3.0,23.0,4.5,2.0,7.0,27.5,0.0,1.5,0.0,0.5,0.5,50.0,0.5,4.5,5.0,0.0,0.5,0.0,0.5,2.0,11.5,0.0,0.0,8.0
Brian Roberts,62.8,25.2,37.6,1041.3799999999999,411.8,150.6,366.2,41.019999999999996,43.4,122.0,36.2,67.2,74.0,89.62,11.6,72.8,84.4,144.2,54.4,26.4,3.8,73.6,765.6,0.4,0.0,-103.0
Briante Weber,15.0,7.666666666666667,7.333333333333333,203.4,47.666666666666664,19.333333333333332,47.333333333333336,40.6,1.6666666666666667,8.666666666666666,15.466666666666667,7.333333333333333,10.0,74.60000000000001,8.0,20.666666666666668,28.666666666666668,21.333333333333332,10.666666666666666,13.0,3.0,18.666666666666668,151.66666666666666,0.0,0.0,-74.33333333333333
Brice Johnson,10.5,1.5,9.0,53.6,23.5,11.0,24.5,38.1,0.0,0.5,0.0,1.5,2.5,30.0,5.0,12.0,17.0,1.5,3.0,5.5,3.5,6.5,70.0,0.0,0.0,-0.5
Brodric Thomas,22.0,7.0,15.0,229.6,73.0,23.5,63.0,40.25,9.0,34.0,24.65,17.0,25.5,63.7,5.0,26.5,31.5,20.5,14.0,8.0,5.5,23.5,168.5,0.0,0.0,-22.5
Brook Lopez,63.18181818181818,35.27272727272727,27.90909090909091,1819.2454545454545,1009.7272727272727,384.27272727272725,778.0909090909091,49.4,71.63636363636364,206.63636363636363,24.39090909090909,169.54545454545453,213.27272727272728,80.60000000000001,111.9090909090909,256.0,367.90909090909093,85.0909090909091,95.9090909090909,35.72727272727273,119.0,159.0909090909091,1947.1818181818182,7.363636363636363,0.0,147.36363636363637
Bruce Brown,69.8,37.6,32.2,1717.6,595.8,234.4,486.2,47.72,40.6,119.2,33.04,86.4,115.4,74.8,76.6,219.6,296.2,168.2,75.8,65.0,39.2,170.2,1440.6,2.8,0.2,-16.4
Bruno Caboclo,15.0,7.285714285714286,7.714285714285714,184.71428571428572,63.142857142857146,23.142857142857142,57.42857142857143,34.371428571428574,8.857142857142858,28.714285714285715,26.714285714285715,8.0,9.571428571428571,43.74285714285714,11.714285714285714,26.571428571428573,38.285714285714285,10.285714285714286,9.857142857142858,5.142857142857143,8.428571428571429,19.285714285714285,155.28571428571428,0.5714285714285714,0.0,-7.857142857142857
Bruno Fernando,39.5,16.5,23.0,374.025,133.0,54.0,102.5,52.725,1.5,11.25,15.875,23.5,36.75,64.4,38.75,78.25,117.0,24.25,25.5,7.25,16.25,57.0,355.0,1.0,0.0,-56.0
Bryce Cotton,11.5,5.0,6.5,99.1,44.0,16.5,39.5,41.0,3.5,11.5,17.5,7.5,9.0,41.65,1.5,7.5,9.0,9.0,8.5,3.5,0.0,4.0,70.5,0.0,0.0,-12.0
Bryce Dejean-Jones,14.0,8.0,6.0,278.6,79.0,28.0,69.0,40.6,12.0,32.0,37.5,11.0,21.0,52.4,8.0,40.0,48.0,15.0,11.0,10.0,2.0,17.0,184.0,0.0,0.0,-39.0
Bryce McGowens,46.0,16.0,30.0,787.0,246.0,80.0,202.0,39.6,26.0,80.0,32.5,60.0,80.0,75.0,20.0,73.0,93.0,54.0,43.0,15.0,6.0,48.0,459.0,0.0,0.0,-150.0
Bryn Forbes,61.57142857142857,33.57142857142857,28.0,1225.9428571428573,539.4285714285714,194.14285714285714,445.57142857142856,41.728571428571435,102.85714285714286,251.0,38.5,48.285714285714285,58.42857142857143,84.22857142857143,9.857142857142858,92.71428571428571,102.57142857142857,74.71428571428571,42.42857142857143,23.285714285714285,2.0,84.85714285714286,808.0,0.2857142857142857,0.0,-10.714285714285714
Buddy Boeheim,10.0,2.0,8.0,90.1,16.0,5.0,27.0,18.5,4.0,25.0,16.0,2.0,2.0,100.0,2.0,4.0,6.0,4.0,0.0,2.0,0.0,6.0,35.0,0.0,0.0,3.0
Buddy Hield,78.28571428571429,31.428571428571427,46.857142857142854,2308.1428571428573,1258.142857142857,455.42857142857144,1050.0,43.271428571428565,243.57142857142858,605.7142857142857,40.357142857142854,103.71428571428571,120.85714285714286,85.61428571428571,59.285714285714285,284.0,343.2857142857143,200.71428571428572,137.28571428571428,67.85714285714286,23.142857142857142,163.57142857142858,2106.8571428571427,1.5714285714285714,0.0,-110.85714285714286
Byron Mullens,49.0,14.5,34.5,921.05,376.5,145.0,364.0,41.35,49.5,148.5,34.4,37.0,59.5,57.3,47.5,167.0,214.5,47.5,50.5,24.5,21.5,87.0,792.5,4.0,0.0,-280.0
C.J. Watson,59.0,30.8,28.2,1160.96,390.0,132.4,319.0,40.38,51.4,137.4,35.480000000000004,73.8,90.2,82.52000000000001,20.2,92.6,112.8,135.6,60.2,49.0,7.2,85.8,837.4,0.0,0.0,-14.6
C.J. Wilcox,22.0,12.666666666666666,9.333333333333334,125.03333333333335,44.0,16.666666666666668,45.0,35.766666666666666,6.333333333333333,19.0,31.96666666666667,4.333333333333333,5.333333333333333,91.66666666666667,2.0,8.333333333333334,10.333333333333334,10.0,6.0,5.0,1.3333333333333333,10.0,84.0,0.0,0.0,-4.666666666666667
C.J. Williams,26.5,10.5,16.0,417.35,124.0,52.0,116.0,46.400000000000006,13.5,47.0,29.75,6.5,8.5,40.65,6.5,25.5,32.0,27.5,12.5,18.5,6.5,39.5,266.5,0.0,0.0,-41.0
CJ Elleby,44.0,18.0,26.0,683.4000000000001,203.5,73.0,187.0,38.599999999999994,22.0,80.0,25.0,35.5,49.5,72.35,38.5,91.0,129.5,48.5,30.5,20.5,11.0,71.5,495.5,0.0,0.0,-181.5
CJ McCollum,66.5,36.1,30.4,2127.3900000000003,1290.9,494.3,1091.1,44.88,157.9,399.5,39.39,144.4,179.5,77.97999999999999,42.7,194.2,236.9,247.3,121.0,59.6,26.1,140.7,2082.1,2.0,0.1,99.3
CJ Miles,51.111111111111114,25.77777777777778,25.333333333333332,1087.2333333333333,538.2222222222222,184.44444444444446,455.55555555555554,35.02222222222222,101.77777777777777,274.77777777777777,32.3,67.55555555555556,81.66666666666667,73.27777777777777,16.666666666666668,111.55555555555556,128.22222222222223,44.888888888888886,41.0,36.333333333333336,16.88888888888889,99.33333333333333,878.1111111111111,0.1111111111111111,0.0,48.666666666666664
Cade Cunningham,38.0,11.5,26.5,1244.1499999999999,676.5,261.0,627.5,41.55,65.5,212.0,29.65,89.0,105.5,84.1,35.0,179.0,214.0,214.0,136.5,44.0,25.0,117.0,1325.0,6.5,1.0,-167.5
Caleb Houstan,51.0,20.0,31.0,812.2,193.0,66.0,182.0,36.3,46.0,136.0,33.8,15.0,18.0,83.3,34.0,65.0,99.0,30.0,18.0,12.0,7.0,63.0,396.0,0.0,0.0,-84.0
Caleb Martin,50.5,26.0,24.5,1146.3,402.25,148.75,324.5,44.65,49.75,138.25,38.95,55.0,72.75,75.475,49.75,138.5,188.25,67.75,44.75,44.5,20.0,85.75,878.5,1.0,0.0,13.5
Caleb Swanigan,25.0,12.666666666666666,12.333333333333334,218.4666666666667,56.333333333333336,23.333333333333332,53.333333333333336,44.53333333333333,0.6666666666666666,5.666666666666667,8.933333333333334,9.0,14.666666666666666,62.1,19.666666666666668,53.0,72.66666666666667,18.666666666666668,24.333333333333332,4.666666666666667,3.6666666666666665,42.333333333333336,172.33333333333334,0.3333333333333333,0.0,-38.666666666666664
Cam Reddish,43.25,15.25,28.0,1075.725,446.5,153.25,384.25,39.975,56.75,176.0,31.65,83.25,98.75,84.35,25.0,103.25,128.25,56.75,58.5,45.25,16.5,83.0,812.25,0.0,0.0,-175.75
Cam Reynolds,12.0,4.5,7.5,149.95,55.0,19.5,48.0,37.8,12.0,31.5,33.1,4.0,4.5,44.45,3.0,15.0,18.0,7.5,2.5,3.0,1.0,14.0,97.5,0.0,0.0,-26.0
Cam Thomas,62.0,31.0,31.0,1061.85,587.0,209.5,479.5,43.7,49.0,153.5,32.65,119.0,139.5,84.85,12.0,116.0,128.0,78.0,59.0,26.5,7.5,60.5,900.5,0.0,0.0,-71.5
Cameron Bairstow,18.0,8.0,10.0,83.05,22.0,8.0,27.0,26.95,0.5,2.5,10.0,5.5,6.5,83.75,5.0,13.0,18.0,3.5,3.5,2.0,2.0,13.5,57.5,0.0,0.0,-14.0
Cameron Johnson,56.25,36.5,19.75,1405.65,637.25,220.25,492.25,44.625,123.0,313.25,39.2,73.75,87.5,83.9,39.5,171.5,211.0,83.0,39.0,45.0,16.5,92.25,1160.5,0.75,0.0,139.0
Cameron McGriff,3.0,0.0,3.0,46.0,14.0,5.0,14.0,35.7,2.0,6.0,33.3,2.0,2.0,100.0,6.0,9.0,15.0,3.0,0.0,0.0,1.0,7.0,40.0,0.0,0.0,8.0
Cameron Oliver,3.0,1.0,2.0,65.35,33.0,14.5,24.0,62.150000000000006,2.5,8.0,32.05,1.5,3.5,45.85,3.5,10.0,13.5,4.0,1.5,1.5,2.5,8.0,66.0,0.5,0.0,-6.5
Cameron Payne,40.875,24.625,16.25,745.2375,328.125,126.625,301.5,42.125,43.75,120.375,37.275,31.125,38.125,79.1375,12.375,78.875,91.25,139.875,51.125,27.625,8.875,70.5,705.625,1.0,0.0,10.125
Caris LeVert,56.0,24.571428571428573,31.428571428571427,1570.9,792.2857142857143,295.2857142857143,677.1428571428571,43.642857142857146,80.71428571428571,234.42857142857142,34.02857142857143,121.0,164.71428571428572,73.17142857142856,41.285714285714285,172.71428571428572,214.0,220.57142857142858,103.57142857142857,59.285714285714285,18.714285714285715,116.28571428571429,1510.4285714285713,1.8571428571428572,0.14285714285714285,-34.857142857142854
Carl Landry,51.25,20.5,30.75,967.45,451.0,171.25,320.25,53.2,1.75,4.0,19.875,106.75,132.75,79.925,85.75,152.75,238.5,32.0,50.0,16.25,14.5,106.25,827.5,2.5,0.0,-102.0
Carlik Jones,6.0,3.5,2.5,39.65,12.0,3.5,12.0,25.55,1.5,3.5,25.0,3.5,5.0,81.25,1.0,3.0,4.0,5.5,2.5,1.5,0.0,1.0,27.0,0.0,0.0,3.0
Carlos Boozer,75.33333333333333,34.666666666666664,40.666666666666664,2126.3333333333335,1053.0,454.0,954.3333333333334,47.73333333333333,0.0,1.3333333333333333,0.0,145.0,202.33333333333334,70.83333333333333,141.0,487.3333333333333,628.3333333333334,130.66666666666666,140.66666666666666,53.333333333333336,20.666666666666668,213.0,2084.3333333333335,26.333333333333332,0.0,-141.0
Carlos Delfino,67.0,38.0,29.0,1689.3,708.0,251.0,620.0,40.5,158.0,421.0,37.5,48.0,56.0,85.7,18.0,202.0,220.0,135.0,72.0,68.0,9.0,114.0,1334.0,0.0,0.0,247.0
Carmelo Anthony,61.4,29.7,31.7,2013.9599999999998,1236.3,444.2,1020.5,43.13,120.0,322.5,36.739999999999995,227.9,274.7,81.51,75.2,296.5,371.7,141.2,111.8,50.2,34.5,160.4,2036.5,7.8,0.0,14.3
Caron Butler,57.25,27.0,30.25,1274.4,480.75,176.0,428.75,41.225,78.0,204.0,33.2,50.75,59.5,85.2,22.0,145.5,167.5,62.25,46.0,37.5,8.25,99.5,866.5,0.5,0.0,9.75
Carrick Felix,7.0,2.0,5.0,38.1,19.0,7.0,14.0,50.0,2.0,5.0,40.0,3.0,4.0,75.0,1.0,5.0,6.0,4.0,4.0,0.0,0.0,4.0,28.0,0.0,0.0,4.0
Carsen Edwards,24.0,13.333333333333334,10.666666666666666,235.1,89.0,32.666666666666664,89.66666666666667,35.03333333333333,15.333333333333334,51.666666666666664,28.400000000000002,8.333333333333334,11.0,84.33333333333333,3.6666666666666665,22.666666666666668,26.333333333333332,17.333333333333332,9.0,7.0,1.6666666666666667,21.0,163.33333333333334,0.0,0.0,-28.0
Cartier Martin,41.0,14.0,27.0,587.3000000000001,211.66666666666666,74.0,189.66666666666666,36.13333333333333,41.0,110.0,32.333333333333336,22.666666666666668,31.0,48.4,8.0,68.66666666666667,76.66666666666667,21.333333333333332,23.666666666666668,16.333333333333332,4.666666666666667,49.666666666666664,375.3333333333333,0.0,0.0,-50.666666666666664
